list,source,module,version,id,date,status,Repair type,,,,,,,,,,,,,,,,,,
[25],Bugzilla,File System,2.6.37,29752,,Resolved,changing operation orders,e8a80c6f769dd4622d8b211b398452158ee60c0b,,,,,,,,,,,,,,,,,
[26],Bugzilla,File System,2.6.39-rc2,36002,,Resolved,complex fix,3b06b3ebf44170c90c893c6c80916db6e922b9f2,,,,,,,,,,,,,,,,,
[27],Bugzilla,File System,2.6.31.6,14739,,Resolved,changing operation orders,other,,,,,,,,,,,,,,,,,
[28],Bugzilla,File System,Linux-2.6.24.7,15572,,Resolved,adding additional checks,na,,,,,,,,,,,,,,,,,
[29],Bugzilla,File System,3.7-rc7,50991,,Resolved,changing operation orders,3a98b8614312026d489e56c1d0e294a68e2aad77,,,,,,,,,,,,,,,,,
[30],Bugzilla,File System,"3.6.0, 3.5.x",48421,,Resolved,adding additional checks,642fe4d00db56d65060ce2fd4c105884414acb16,,,,,,,,,,,,,,,,,
[31],Bugzilla,File System,3.2.0-29-generic,51391,,Resolved,adding additional checks,other,,,,,,,,,,,,,,,,,
[32],Bugzilla,File System,3.9-rc4,55651,,Resolved,wrong,na,,,,,,,,,,,,,,,,,
[33],Bugzilla,File System,3,65241,,Opened,wrong,na,,,,,,,,,,,,,,,,,
[34],Bugzilla,File System,3.11-rc6,60786,,Opened,lock_page,bdf96838aea6,,,,,,,,,,,,,,,,,
[35],Bugzilla,File System,3.2.0,72041,,Opened,complex fix,na,,,,,,,,,,,,,,,,,
[36],Bugzilla,File System,2.4.37/2.6.32/3.2-3.18,91881,,Opened,wrong,na,,,,,,,,,,,,,,,,,
[37],Bugzilla,File System,all,93441,,Opened,wrong,na,,,,,,,,,,,,,,,,,
[38],Bugzilla,File System,3,62221,,Opened,wrong,na,,,,,,,,,,,,,,,,,
[39],Bugzilla,IO,2.6.38-rc5,29442,,Resolved,adding atomic instructions,52208ae3fc60cbcb214c10fb8b82304199e2cc3a,,,,,,,,,,,,,,,,,
[40],Bugzilla,IO,2.6.38,31802,,Resolved,adding additional checks,777eb1bf15b8532c396821774bf6451e563438f5,,,,,,,,,,,,,,,,,
[41],Bugzilla,IO,2.6.20.1,8223,,Resolved,unknown,xx,,,,,,,,,,,,,,,,,
[42],Bugzilla,IO,/,32552,,Resolved,wrong,na,,,,,,,,,,,,,,,,,
[43],Bugzilla,IO,3.3,12309,,Resolved,unknown,xx,,,,,,,,,,,,,,,,,
[44],Bugzilla,Memory Management,2.6.28,15723,,Resolved,spin_lock,xx,,,,,,,,,,,,,,,,,
[45],Bugzilla,Memory Management,3.8.12,58011,,Resolved,changing operation orders,944a1fa01266aa9ace607f29551b73c41e9440e9,,,,,,,,,,,,,,,,,
[46],Bugzilla,Memory Management,3.18-rc4 and all earlier versions,88051,,Resolved,wrong,na,,,,,,,,,,,,,,,,,
[47],Bugzilla,Memory Management,3.16.0-rc5,80881,,Opened,wrong,na,,,,,,,,,,,,,,,,,
[48],Bugzilla,Process Management,2.6.36.3,27142,,Resolved,changing operation orders,d694ad62bf539dbb20a0899ac2a954555f9e4a83,,,,,,,,,,,,,,,,,
[49],Bugzilla,Process Management,"3.4,3.10",61451,,Opened,unknown,xx,,,,,,,,,,,,,,,,,
[50],Bugzilla,Networking,2.6.31,15606,,Resolved,changing operation orders,na,,,,,,,,,,,,,,,,,
[51],Bugzilla,Networking,3.4.0,59951,,Opened,unknown,xx,,,,,,,,,,,,,,,,,
[52],Bugzilla,Networking,3.5.0+(earlier versions untested),52991,,Opened,unknown,xx,,,,,,,,,,,,,,,,,
[53],Bugzilla,Others,"3.0.1, 3.0.3",42382,,Resolved,spin_lock,e30e2fdfe56288576ee9e04dbb06b4bd5f282203,,,,,,,,,,,,,,,,,
[54],Bugzilla,Others,"3.0.10, 3.0.11",61371,,Opened,unknown,xx,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
